model,p,answer,status
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,25,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,30,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,35,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,40,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,45,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,1,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
anthropic/claude-4.5-sonnet,50,0,success
