model,optimal_p,affordable_payoff,answer
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,0
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,0
google/gemini-2.5-pro,20,2.5,0
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,0
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,0
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,0
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,0
google/gemini-2.5-pro,20,2.5,0
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,0
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,1
google/gemini-2.5-pro,20,2.5,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,1
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,1
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,1
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,1
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,1
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,1
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,0
google/gemini-2.5-pro,30,4.29,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,0
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,0
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,0
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,0
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,0
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,1,0.1,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,0
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,0
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,0
moonshotai/kimi-k2-0905,99,990.0,0
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,0
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,99,990.0,1
moonshotai/kimi-k2-0905,20,2.5,0
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,0
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,0
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,0
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,1
moonshotai/kimi-k2-0905,20,2.5,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
