model,optimal_p,affordable_payoff,answer
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,1
moonshotai/kimi-k2-0905,30,4.29,1
moonshotai/kimi-k2-0905,30,4.29,1
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,1
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,1
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,1
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,1
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,1
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,1
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,1
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,1
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,1
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,1
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,1
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,30,4.29,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,1
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,1
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,1
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,1
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,1
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,1
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,1
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,1
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,1
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,1
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,0
moonshotai/kimi-k2-0905,40,7.0,1
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,1
moonshotai/kimi-k2-0905,60,13.0,1
moonshotai/kimi-k2-0905,60,13.0,1
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,1
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,1
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,1
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,1
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,1
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,1
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,1
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,1
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,1
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,1
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,1
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
moonshotai/kimi-k2-0905,60,13.0,0
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,1,0.1,1
qwen/qwen3-vl-8b-instruct,99,990.0,0
qwen/qwen3-vl-8b-instruct,99,990.0,0
qwen/qwen3-vl-8b-instruct,99,990.0,0
qwen/qwen3-vl-8b-instruct,99,990.0,0
qwen/qwen3-vl-8b-instruct,99,990.0,1
qwen/qwen3-vl-8b-instruct,99,990.0,0
qwen/qwen3-vl-8b-instruct,99,990.0,0
qwen/qwen3-vl-8b-instruct,99,990.0,0
qwen/qwen3-vl-8b-instruct,99,990.0,0
qwen/qwen3-vl-8b-instruct,99,990.0,0
qwen/qwen3-vl-8b-instruct,99,990.0,0
qwen/qwen3-vl-8b-instruct,99,990.0,1
qwen/qwen3-vl-8b-instruct,99,990.0,0
qwen/qwen3-vl-8b-instruct,99,990.0,0
qwen/qwen3-vl-8b-instruct,99,990.0,0
qwen/qwen3-vl-8b-instruct,99,990.0,0
qwen/qwen3-vl-8b-instruct,99,990.0,0
qwen/qwen3-vl-8b-instruct,99,990.0,0
qwen/qwen3-vl-8b-instruct,99,990.0,0
qwen/qwen3-vl-8b-instruct,99,990.0,0
qwen/qwen3-vl-8b-instruct,20,2.5,0
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,0
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,20,2.5,1
qwen/qwen3-vl-8b-instruct,30,4.29,1
qwen/qwen3-vl-8b-instruct,30,4.29,1
qwen/qwen3-vl-8b-instruct,30,4.29,1
qwen/qwen3-vl-8b-instruct,30,4.29,1
qwen/qwen3-vl-8b-instruct,30,4.29,1
qwen/qwen3-vl-8b-instruct,30,4.29,1
qwen/qwen3-vl-8b-instruct,30,4.29,1
qwen/qwen3-vl-8b-instruct,30,4.29,1
qwen/qwen3-vl-8b-instruct,30,4.29,1
qwen/qwen3-vl-8b-instruct,30,4.29,1
qwen/qwen3-vl-8b-instruct,30,4.29,1
qwen/qwen3-vl-8b-instruct,30,4.29,1
qwen/qwen3-vl-8b-instruct,30,4.29,1
qwen/qwen3-vl-8b-instruct,30,4.29,1
qwen/qwen3-vl-8b-instruct,30,4.29,1
qwen/qwen3-vl-8b-instruct,30,4.29,1
qwen/qwen3-vl-8b-instruct,30,4.29,1
qwen/qwen3-vl-8b-instruct,30,4.29,1
qwen/qwen3-vl-8b-instruct,30,4.29,1
qwen/qwen3-vl-8b-instruct,30,4.29,1
qwen/qwen3-vl-8b-instruct,30,4.29,1
qwen/qwen3-vl-8b-instruct,30,4.29,1
qwen/qwen3-vl-8b-instruct,30,4.29,1
qwen/qwen3-vl-8b-instruct,30,4.29,1
qwen/qwen3-vl-8b-instruct,30,4.29,0
qwen/qwen3-vl-8b-instruct,30,4.29,0
qwen/qwen3-vl-8b-instruct,30,4.29,1
qwen/qwen3-vl-8b-instruct,30,4.29,1
qwen/qwen3-vl-8b-instruct,30,4.29,1
qwen/qwen3-vl-8b-instruct,30,4.29,1
qwen/qwen3-vl-8b-instruct,30,4.29,1
qwen/qwen3-vl-8b-instruct,30,4.29,1
qwen/qwen3-vl-8b-instruct,30,4.29,1
qwen/qwen3-vl-8b-instruct,30,4.29,1
qwen/qwen3-vl-8b-instruct,30,4.29,1
